Date,Open,High,Low,Close
1995-10-16,584.5,584.86,582.63,583.03
1995-10-17,583.03,586.78,581.9,586.78
1995-10-18,586.78,589.76,586.28,587.44
1995-10-19,587.44,590.66,586.34,590.65
1995-10-20,590.65,590.66,586.78,587.46
1995-10-23,587.46,587.46,583.73,585.06
1995-10-24,585.06,587.31,584.75,586.54
1995-10-25,586.54,587.19,581.41,582.47
1995-10-26,582.47,582.63,572.53,576.72
1995-10-27,576.72,579.71,573.21,579.7
1995-10-30,579.7,583.79,579.7,583.25
1995-10-31,583.25,586.71,581.5,581.5
1995-11-01,581.5,584.24,581.04,584.22
1995-11-02,584.22,589.72,584.22,589.72
1995-11-03,589.72,590.57,588.65,590.57
1995-11-06,590.57,590.64,588.31,588.46
1995-11-07,588.46,588.46,584.24,586.32
1995-11-08,586.32,591.71,586.32,591.71
1995-11-09,591.71,593.9,590.89,593.26
1995-11-10,593.26,593.26,590.39,592.72
1995-11-13,592.72,593.72,590.58,592.3
1995-11-14,592.3,592.3,588.98,589.29
1995-11-15,589.29,593.97,588.36,593.96
1995-11-16,593.96,597.91,593.52,597.34
1995-11-17,597.34,600.14,597.3,600.07
1995-11-20,600.07,600.4,596.17,596.85
1995-11-21,596.85,600.28,595.42,600.24
1995-11-22,600.24,600.71,598.4,598.4
1995-11-24,598.4,600.24,598.4,599.97
1995-11-27,599.97,603.35,599.97,601.32
1995-11-28,601.32,606.45,599.02,606.45
1995-11-29,606.45,607.66,605.47,607.64
1995-11-30,607.64,608.69,605.37,605.37
1995-12-01,605.37,608.11,605.37,606.98
1995-12-04,606.98,613.83,606.84,613.68
1995-12-05,613.68,618.48,613.14,617.68
1995-12-06,617.68,621.11,616.69,620.18
1995-12-07,620.18,620.19,615.21,616.17
1995-12-08,616.17,617.82,614.32,617.48
1995-12-11,617.48,620.9,617.14,619.52
1995-12-12,619.52,619.55,617.68,618.78
1995-12-13,618.78,622.02,618.27,621.69
1995-12-14,621.69,622.88,616.13,616.92
1995-12-15,616.92,617.72,614.46,616.34
1995-12-18,616.34,616.34,606.13,606.81
1995-12-19,606.81,611.94,605.05,611.93
1995-12-20,611.93,614.27,605.93,605.94
1995-12-21,605.94,610.52,605.94,610.49
1995-12-22,610.49,613.5,610.45,611.96
1995-12-26,611.96,614.5,611.96,614.3
1995-12-27,614.3,615.73,613.75,614.53
1995-12-28,614.53,615.5,612.4,614.12
1995-12-29,614.12,615.93,612.36,615.93
1996-01-02,615.93,620.74,613.17,620.73
1996-01-03,620.73,623.25,619.56,621.32
1996-01-04,621.32,624.49,613.96,617.7
1996-01-05,617.7,617.7,612.02,616.71
1996-01-08,616.71,618.46,616.49,618.46
1996-01-09,618.46,619.15,608.21,609.45
1996-01-10,609.45,609.45,597.29,598.48
1996-01-11,598.48,602.71,597.54,602.69
1996-01-12,602.69,604.8,597.46,601.81
1996-01-15,601.81,603.43,598.47,599.82
1996-01-16,599.82,608.44,599.05,608.44
1996-01-17,608.44,609.93,604.7,606.37
1996-01-18,606.37,608.27,604.12,608.24
1996-01-19,608.24,612.92,606.76,611.83
1996-01-22,611.83,613.45,610.95,613.4
1996-01-23,613.4,613.4,610.65,612.79
1996-01-24,612.79,619.96,612.79,619.96
1996-01-25,619.96,620.15,616.62,617.03
1996-01-26,617.03,621.7,615.26,621.62
1996-01-29,621.62,624.22,621.42,624.22
1996-01-30,624.22,630.29,624.22,630.15
1996-01-31,630.15,636.18,629.48,636.02
1996-02-01,636.02,638.46,634.54,638.46
1996-02-02,638.46,639.26,634.29,635.84
1996-02-05,635.84,641.43,633.71,641.43
1996-02-06,641.43,646.67,639.68,646.33
1996-02-07,646.33,649.93,645.59,649.93
1996-02-08,649.93,656.54,647.93,656.07
1996-02-09,656.07,661.08,653.64,656.37
1996-02-12,656.37,662.95,656.34,661.45
1996-02-13,661.45,664.23,657.92,660.51
1996-02-14,660.51,661.53,654.36,655.58
1996-02-15,655.58,656.84,651.15,651.32
1996-02-16,651.32,651.42,646.99,647.98
1996-02-20,647.98,647.98,638.79,640.65
1996-02-21,640.65,648.11,640.65,648.1
1996-02-22,648.1,659.75,648.1,658.86
1996-02-23,658.86,663,652.25,659.08
1996-02-26,659.08,659.08,650.16,650.46
1996-02-27,650.46,650.62,643.87,647.24
1996-02-28,647.24,654.39,643.99,644.75
1996-02-29,644.75,646.95,639.01,640.43
1996-03-01,640.43,644.38,635,644.37
1996-03-04,644.37,653.54,644.37,650.81
1996-03-05,650.81,655.8,648.77,655.79
1996-03-06,655.79,656.97,651.61,652
1996-03-07,652,653.65,649.54,653.65
1996-03-08,653.65,653.65,627.63,633.5
1996-03-11,633.5,640.41,629.95,640.02
1996-03-12,640.02,640.02,628.82,637.09
1996-03-13,637.09,640.52,635.19,638.55
1996-03-14,638.55,644.17,638.55,640.87
1996-03-15,640.87,642.87,638.35,641.43
1996-03-18,641.43,652.65,641.43,652.65
1996-03-19,652.65,656.18,649.8,651.69
1996-03-20,651.69,653.13,645.57,649.98
1996-03-21,649.98,651.54,648.1,649.19
1996-03-22,649.19,652.08,649.19,650.62
1996-03-25,650.62,655.5,648.82,650.04
1996-03-26,650.04,654.31,648.15,652.97
1996-03-27,652.97,653.94,647.6,648.91
1996-03-28,648.91,649.58,646.36,648.94
1996-03-29,648.94,650.96,644.89,645.5
1996-04-01,645.5,653.87,645.5,653.73
1996-04-02,653.73,655.27,652.81,655.26
1996-04-03,655.26,655.89,651.81,655.88
1996-04-04,655.88,656.68,654.89,655.86
1996-04-08,655.86,655.86,638.04,644.24
1996-04-09,644.24,646.33,640.84,642.19
1996-04-10,642.19,642.78,631.76,633.5
1996-04-11,633.5,635.26,624.14,631.18
1996-04-12,631.18,637.14,631.18,636.71
1996-04-15,636.71,642.49,636.71,642.49
1996-04-16,642.49,645.57,642.15,645
1996-04-17,645,645,638.71,641.61
1996-04-18,641.61,644.66,640.76,643.61
1996-04-19,643.61,647.32,643.61,645.07
1996-04-22,645.07,650.91,645.07,647.89
1996-04-23,647.89,651.59,647.7,651.58
1996-04-24,651.58,653.37,648.25,650.17
1996-04-25,650.17,654.18,647.06,652.87
1996-04-26,652.87,656.43,651.96,653.46
1996-04-29,653.46,654.71,651.6,654.16
1996-04-30,654.16,654.59,651.05,654.17
1996-05-01,654.17,656.44,652.26,654.58
1996-05-02,654.58,654.58,642.13,643.38
1996-05-03,643.38,648.45,640.23,641.63
1996-05-06,641.63,644.64,636.19,640.81
1996-05-07,640.81,641.4,636.96,638.26
1996-05-08,638.26,644.79,630.07,644.77
1996-05-09,644.77,647.95,643.18,645.44
1996-05-10,645.44,653,645.44,652.09
1996-05-13,652.09,662.16,652.09,661.51
1996-05-14,661.51,666.96,661.51,665.6
1996-05-15,665.6,669.82,664.46,665.42
1996-05-16,665.42,667.11,662.79,664.85
1996-05-17,664.85,669.84,664.85,668.91
1996-05-20,668.91,673.66,667.64,673.15
1996-05-21,673.15,675.56,672.26,672.76
1996-05-22,672.76,678.42,671.23,678.42
1996-05-23,678.42,681.1,673.45,676
1996-05-24,676,679.72,676,678.51
1996-05-28,678.51,679.98,671.52,672.23
1996-05-29,672.23,673.73,666.09,667.93
1996-05-30,667.93,673.51,664.56,671.7
1996-05-31,671.7,673.46,667,669.12
1996-06-03,669.12,669.12,665.19,667.68
1996-06-04,667.68,672.6,667.68,672.56
1996-06-05,672.56,678.45,672.09,678.44
1996-06-06,678.44,680.32,673.02,673.03
1996-06-07,672.55,673.31,662.48,673.31
1996-06-10,673.31,673.61,670.15,672.16
1996-06-11,672.16,676.72,669.94,670.97
1996-06-12,670.97,673.67,668.77,669.04
1996-06-13,669.04,670.54,665.49,667.92
1996-06-14,667.92,668.4,664.35,665.85
1996-06-17,665.85,668.27,664.09,665.16
1996-06-18,665.16,666.36,661.34,662.06
1996-06-19,662.06,665.62,661.21,661.96
1996-06-20,661.96,664.96,658.75,662.1
1996-06-21,662.1,666.84,662.1,666.84
1996-06-24,666.84,671.07,666.84,668.85
1996-06-25,668.85,670.65,667.29,668.48
1996-06-26,668.48,668.49,663.67,664.39
1996-06-27,664.39,668.9,661.56,668.55
1996-06-28,668.55,672.68,668.55,670.63
1996-07-01,670.63,675.88,670.63,675.88
1996-07-02,675.88,675.88,672.55,673.61
1996-07-03,673.61,673.64,670.21,672.4
1996-07-05,672.4,672.4,657.41,657.44
1996-07-08,657.44,657.65,651.13,652.54
1996-07-09,652.54,656.6,652.54,654.75
1996-07-10,654.75,656.27,648.39,656.06
1996-07-11,656.06,656.06,639.52,645.67
1996-07-12,645.67,647.64,640.21,646.19
1996-07-15,646.19,646.19,629.69,629.8
1996-07-16,629.8,631.99,605.88,628.37
1996-07-17,628.37,636.61,628.37,634.07
1996-07-18,634.07,644.44,633.29,643.56
1996-07-19,643.51,643.51,635.5,638.73
1996-07-22,638.73,638.73,630.38,633.77
1996-07-23,633.79,637.7,625.65,626.87
1996-07-24,626.19,629.1,616.43,626.65
1996-07-25,626.65,633.57,626.65,631.17
1996-07-26,631.18,636.23,631.18,635.9
1996-07-29,635.9,635.9,630.9,630.91
1996-07-30,630.91,635.26,629.22,635.26
1996-07-31,635.26,640.54,633.74,639.95
1996-08-01,639.95,650.66,639.49,650.02
1996-08-02,650.02,662.49,650.02,662.49
1996-08-05,662.49,663.64,659.03,660.23
1996-08-06,660.23,662.75,656.83,662.38
1996-08-07,662.38,664.61,660,664.16
1996-08-08,664.16,664.17,661.28,662.59
1996-08-09,662.59,665.37,660.31,662.1
1996-08-12,662.1,665.77,658.95,665.77
1996-08-13,663.68,664.31,659.13,660.2
1996-08-14,660.2,662.42,658.47,662.05
1996-08-15,662.05,664.18,660.64,662.28
1996-08-16,662.28,666.34,662.26,665.21
1996-08-19,665.21,667.12,665,666.58
1996-08-20,666.58,666.99,665.15,665.69
1996-08-21,665.69,665.69,662.16,665.07
1996-08-22,665.07,670.68,664.88,670.68
1996-08-23,670.68,670.68,664.93,667.03
1996-08-26,667.03,667.03,662.36,663.88
1996-08-27,663.88,666.4,663.5,666.4
1996-08-28,666.4,667.41,664.39,664.81
1996-08-29,664.81,664.81,655.35,657.4
1996-08-30,657.4,657.71,650.52,651.99
1996-09-03,651.99,655.13,643.97,654.72
1996-09-04,654.72,655.82,652.93,655.61
1996-09-05,655.61,655.61,648.89,649.44
1996-09-06,649.44,658.21,649.44,655.68
1996-09-09,655.68,663.77,655.68,663.76
1996-09-10,663.76,665.57,661.55,663.81
1996-09-11,663.81,667.73,661.79,667.28
1996-09-12,667.28,673.07,667.28,671.15
1996-09-13,671.15,681.39,671.15,680.54
1996-09-16,680.54,686.48,680.53,683.98
1996-09-17,683.98,685.8,679.96,682.94
1996-09-18,682.94,683.77,679.75,681.47
1996-09-19,681.47,684.07,679.06,683
1996-09-20,683,687.07,683,687.03
1996-09-23,687.03,687.03,681.01,686.48
1996-09-24,686.48,690.88,683.54,685.61
1996-09-25,685.61,688.26,684.92,685.83
1996-09-26,685.83,690.15,683.77,685.86
1996-09-27,685.86,687.11,683.73,686.19
1996-09-30,686.19,690.11,686.03,687.31
1996-10-01,687.31,689.54,684.44,689.08
1996-10-02,689.08,694.82,689.08,694.01
1996-10-03,694.01,694.81,691.78,692.78
1996-10-04,692.78,701.74,692.78,701.46
1996-10-07,701.46,704.17,701.39,703.34
1996-10-08,703.34,705.76,699.88,700.64
1996-10-09,700.64,702.36,694.42,696.74
1996-10-10,696.74,696.82,693.34,694.61
1996-10-11,694.61,700.67,694.61,700.66
1996-10-14,700.66,705.16,700.66,703.54
1996-10-15,703.54,708.07,699.07,702.57
1996-10-16,702.57,704.42,699.15,704.41
1996-10-17,705,708.52,704.76,706.99
1996-10-18,706.99,711.04,706.11,710.82
1996-10-21,710.82,714.1,707.71,709.85
1996-10-22,709.85,709.85,704.55,706.57
1996-10-23,706.57,707.31,700.98,707.27
1996-10-24,707.27,708.25,702.11,702.29
1996-10-25,702.29,704.11,700.53,700.92
1996-10-28,700.92,705.4,697.25,697.26
1996-10-29,697.26,703.25,696.22,701.5
1996-10-30,701.5,703.44,700.05,700.9
1996-10-31,700.9,706.61,700.35,705.27
1996-11-01,705.27,708.6,701.3,703.77
1996-11-04,703.77,707.02,702.84,706.73
1996-11-05,706.73,714.56,706.73,714.14
1996-11-06,714.14,724.6,712.83,724.59
1996-11-07,724.59,729.49,722.23,727.65
1996-11-08,727.65,730.82,725.22,730.82
1996-11-11,730.82,732.6,729.94,731.87
1996-11-12,731.87,733.04,728.2,729.56
1996-11-13,729.56,732.11,728.03,731.13
1996-11-14,731.13,735.99,729.2,735.88
1996-11-15,735.88,741.92,735.15,737.62
1996-11-18,737.62,739.24,734.39,737.02
1996-11-19,737.02,742.18,736.87,742.16
1996-11-20,742.16,746.99,740.4,743.95
1996-11-21,743.95,745.2,741.08,742.75
1996-11-22,742.75,748.73,742.75,748.73
1996-11-25,748.73,757.05,747.99,757.03
1996-11-26,757.03,762.12,752.83,755.96
1996-11-27,755.96,757.3,753.18,755
1996-11-29,755,758.27,755,757.02
1996-12-02,757.02,757.03,751.49,756.56
1996-12-03,756.56,761.75,747.58,748.28
1996-12-04,748.28,748.4,738.46,745.1
1996-12-05,745.1,747.65,742.61,744.38
1996-12-06,744.38,744.38,726.89,739.6
1996-12-09,739.6,749.81,739.6,749.81
1996-12-10,749.76,753.43,747.02,747.54
1996-12-11,747.54,747.54,732.75,740.73
1996-12-12,740.73,744.86,729.3,729.33
1996-12-13,729.33,731.47,721.88,728.64
1996-12-16,728.64,732.68,719.4,720.98
1996-12-17,720.98,727.67,716.69,726.04
1996-12-18,726.04,732.76,726.04,731.54
1996-12-19,731.54,746.06,731.54,745.76
1996-12-20,745.76,755.41,745.76,748.87
1996-12-23,748.87,750.4,743.28,746.92
1996-12-24,746.92,751.03,746.92,751.03
1996-12-26,751.02,757.07,751.02,755.82
1996-12-27,755.82,758.75,754.82,756.79
1996-12-30,756.79,759.2,752.73,753.85
1996-12-31,753.85,753.95,740.74,740.74
1997-01-02,740.74,742.81,729.55,737.01
1997-01-03,737.01,748.24,737.01,748.03
1997-01-06,748.03,753.31,743.82,747.65
1997-01-07,747.65,753.26,742.18,753.23
1997-01-08,753.23,755.72,747.71,748.41
1997-01-09,748.41,757.68,748.41,754.85
1997-01-10,754.85,759.65,746.92,759.5
1997-01-13,759.5,762.85,756.69,759.51
1997-01-14,759.51,772.04,759.51,768.86
1997-01-15,768.86,770.95,763.72,767.2
1997-01-16,767.2,772.05,765.25,769.75
1997-01-17,769.75,776.37,769.72,776.17
1997-01-20,776.17,780.08,774.19,776.7
1997-01-21,776.7,783.72,772,782.72
1997-01-22,782.72,786.23,779.56,786.23
1997-01-23,786.23,794.67,776.64,777.56
1997-01-24,777.53,778.21,768.17,770.52
1997-01-27,770.52,771.43,764.18,765.02
1997-01-28,765.02,776.32,761.75,765.02
1997-01-29,765.02,772.7,765.02,772.5
1997-01-30,772.5,784.17,772.5,784.17
1997-01-31,784.17,791.86,784.17,786.16
1997-02-03,786.16,787.14,783.12,786.73
1997-02-04,786.73,789.28,783.68,789.26
1997-02-05,789.26,792.71,773.43,778.28
1997-02-06,778.28,780.35,774.45,780.15
1997-02-07,780.15,789.72,778.19,789.56
1997-02-10,789.56,793.46,784.69,785.43
1997-02-11,785.43,789.6,780.95,789.59
1997-02-12,789.59,802.77,789.59,802.77
1997-02-13,802.77,812.93,802.77,811.82
1997-02-14,811.82,812.2,808.15,808.48
1997-02-18,808.48,816.29,806.34,816.29
1997-02-19,816.29,817.68,811.2,812.49
1997-02-20,812.49,812.49,800.35,802.8
1997-02-21,802.8,804.94,799.99,801.77
1997-02-24,801.77,810.64,798.42,810.28
1997-02-25,810.28,812.85,807.65,812.1
1997-02-26,812.1,812.7,798.13,805.68
1997-02-27,805.68,805.68,795.06,795.07
1997-02-28,795.07,795.7,788.5,790.82
1997-03-03,790.82,795.31,785.66,795.31
1997-03-04,795.31,798.93,789.98,790.95
1997-03-05,790.95,801.99,790.95,801.99
1997-03-06,801.99,804.11,797.5,798.56
1997-03-07,798.56,808.19,798.56,804.97
1997-03-10,804.97,813.66,803.66,813.65
1997-03-11,813.65,814.9,810.77,811.34
1997-03-12,811.34,811.34,801.07,804.26
1997-03-13,804.26,804.26,789.44,789.56
1997-03-14,789.56,796.88,789.56,793.17
1997-03-17,793.17,796.28,782.98,795.71
1997-03-18,795.71,797.18,785.47,789.66
1997-03-19,789.66,791.59,780.03,785.77
1997-03-20,785.77,786.29,778.04,782.65
1997-03-21,782.65,786.44,782.65,784.1
1997-03-24,784.1,791.01,780.79,790.89
1997-03-25,790.89,798.11,788.39,789.07
1997-03-26,789.07,794.89,786.77,790.5
1997-03-27,790.5,792.58,767.32,773.88
1997-03-31,773.88,773.88,756.13,757.12
1997-04-01,757.12,761.49,751.26,759.64
1997-04-02,759.64,759.65,747.59,750.11
1997-04-03,750.11,751.04,744.4,750.32
1997-04-04,750.32,757.9,744.04,757.9
1997-04-07,757.9,764.82,757.9,762.13
1997-04-08,762.13,766.25,758.36,766.12
1997-04-09,766.12,769.53,759.15,760.6
1997-04-10,760.6,763.73,757.65,758.34
1997-04-11,758.34,758.34,737.64,737.65
1997-04-14,737.65,743.73,733.54,743.73
1997-04-15,743.73,754.72,743.73,754.72
1997-04-16,754.72,763.53,751.99,763.53
1997-04-17,763.53,768.55,760.49,761.77
1997-04-18,761.77,767.93,761.77,766.34
1997-04-21,766.34,767.39,756.38,760.37
1997-04-22,760.37,774.64,759.9,774.61
1997-04-23,774.61,778.19,771.9,773.64
1997-04-24,773.64,779.89,769.72,771.18
1997-04-25,771.18,771.18,764.63,765.37
1997-04-28,765.37,773.89,763.3,772.96
1997-04-29,772.96,794.44,772.96,794.05
1997-04-30,794.05,804.13,791.21,801.34
1997-05-01,801.34,802.95,793.21,798.53
1997-05-02,798.53,812.99,798.53,812.97
1997-05-05,812.97,830.29,811.8,830.24
1997-05-06,830.24,832.29,824.7,827.76
1997-05-07,827.76,827.76,814.7,815.62
1997-05-08,815.62,829.09,811.84,820.26
1997-05-09,820.26,827.69,815.78,824.78
1997-05-12,824.78,838.56,824.78,837.66
1997-05-13,837.66,838.49,829.12,833.13
1997-05-14,833.13,841.29,833.13,836.04
1997-05-15,836.04,842.45,833.34,841.88
1997-05-16,841.88,841.88,829.15,829.75
1997-05-19,829.75,835.92,828.87,833.27
1997-05-20,833.27,841.96,826.41,841.66
1997-05-21,841.66,846.87,835.22,839.35
1997-05-22,839.35,841.91,833.86,835.66
1997-05-23,835.66,848.49,835.66,847.03
1997-05-27,847.03,851.53,840.96,849.71
1997-05-28,849.71,850.95,843.21,847.21
1997-05-29,847.21,848.96,842.61,844.08
1997-05-30,844.08,851.87,831.87,848.28
1997-06-02,848.28,851.34,844.61,846.36
1997-06-03,846.36,850.56,841.51,845.48
1997-06-04,845.48,845.55,838.82,840.11
1997-06-05,840.11,848.89,840.11,843.43
1997-06-06,843.43,859.24,843.36,858.01
1997-06-09,858.01,865.14,858.01,862.91
1997-06-10,862.91,870.05,862.18,865.27
1997-06-11,865.27,870.66,865.15,869.57
1997-06-12,869.57,884.34,869.01,883.48
1997-06-13,883.48,894.69,883.48,893.27
1997-06-16,893.27,895.17,891.21,893.9
1997-06-17,893.9,897.6,886.19,894.42
1997-06-18,894.42,894.42,887.03,889.06
1997-06-19,889.06,900.09,888.99,897.99
1997-06-20,897.99,901.77,897.77,898.7
1997-06-23,898.7,898.7,878.43,878.62
1997-06-24,878.62,896.75,878.62,896.34
1997-06-25,896.34,902.09,882.24,888.99
1997-06-26,888.99,893.21,879.32,883.68
1997-06-27,883.68,894.7,883.68,887.3
1997-06-30,887.3,892.62,879.82,885.14
1997-07-01,885.14,893.88,884.54,891.03
1997-07-02,891.03,904.05,891.03,904.03
1997-07-03,904.03,917.82,904.03,916.92
1997-07-07,916.92,923.26,909.69,912.2
1997-07-08,912.2,918.76,911.56,918.75
1997-07-09,918.75,922.03,902.48,907.54
1997-07-10,907.54,916.54,904.31,913.78
1997-07-11,913.78,919.74,913.11,916.68
1997-07-14,916.7,921.78,912.02,918.38
1997-07-15,918.38,926.15,914.52,925.76
1997-07-16,925.76,939.32,925.76,936.59
1997-07-17,936.59,936.96,927.9,931.61
1997-07-18,931.61,931.61,912.9,915.3
1997-07-21,915.3,915.38,907.12,912.94
1997-07-22,912.94,934.38,912.94,933.98
1997-07-23,933.98,941.8,933.98,936.56
1997-07-24,936.56,941.51,926.91,940.3
1997-07-25,940.3,945.65,936.09,938.79
1997-07-28,938.79,942.97,935.19,936.45
1997-07-29,936.45,942.96,932.56,942.29
1997-07-30,942.29,953.98,941.98,952.29
1997-07-31,952.29,957.73,948.89,954.29
1997-08-01,954.29,955.33,939.05,947.14
1997-08-04,947.14,953.18,943.6,950.3
1997-08-05,950.3,954.21,948.92,952.37
1997-08-06,952.37,962.43,949.45,960.32
1997-08-07,960.32,964.17,950.87,951.19
1997-08-08,951.19,951.19,925.74,933.54
1997-08-11,933.54,938.5,925.39,937
1997-08-12,937,942.99,925.66,926.53
1997-08-13,926.53,935.77,916.54,922.02
1997-08-14,922.02,930.07,916.92,924.77
1997-08-15,924.77,924.77,900.81,900.81
1997-08-18,900.81,912.57,893.34,912.49
1997-08-19,912.49,926.01,912.49,926.01
1997-08-20,926.01,939.35,924.58,939.35
1997-08-21,939.35,939.47,921.35,925.05
1997-08-22,925.05,925.05,905.42,923.55
1997-08-25,923.55,930.93,917.29,920.16
1997-08-26,920.16,922.47,911.72,913.02
1997-08-27,913.02,916.23,903.83,913.7
1997-08-28,913.7,915.9,898.65,903.67
1997-08-29,903.67,907.28,896.82,899.47
1997-09-02,899.47,927.58,899.47,927.58
1997-09-03,927.58,935.9,926.87,927.86
1997-09-04,927.86,933.36,925.59,930.87
1997-09-05,930.87,940.37,924.05,929.05
1997-09-08,929.05,936.5,929.05,931.2
1997-09-09,931.2,938.9,927.28,933.62
1997-09-10,933.62,933.62,918.76,919.03
1997-09-11,919.03,919.03,902.56,912.59
1997-09-12,912.59,925.05,906.7,923.91
1997-09-15,923.91,928.9,919.41,919.77
1997-09-16,919.77,947.66,919.77,945.64
1997-09-17,945.64,950.29,941.99,943
1997-09-18,943,958.19,943,947.29
1997-09-19,947.29,952.35,943.9,950.51
1997-09-22,950.51,960.59,950.51,955.43
1997-09-23,955.43,955.78,948.07,951.93
1997-09-24,951.93,959.78,944.07,944.48
1997-09-25,944.48,947,937.38,937.91
1997-09-26,937.91,946.44,937.91,945.22
1997-09-29,945.22,953.96,941.94,953.34
1997-09-30,953.34,955.17,947.28,947.28
1997-10-01,947.28,956.71,947.28,955.41
1997-10-02,955.41,960.46,952.94,960.46
1997-10-03,960.46,975.47,955.13,965.03
1997-10-06,965.03,974.16,965.03,972.69
1997-10-07,972.69,983.12,971.95,983.12
1997-10-08,983.12,983.12,968.65,973.84
1997-10-09,973.84,974.72,963.34,970.62
1997-10-10,970.62,970.62,963.42,966.98
1997-10-13,966.98,973.46,966.95,968.1
1997-10-14,968.1,972.86,961.87,970.28
1997-10-15,970.28,970.28,962.75,965.72
1997-10-16,965.72,973.38,950.77,955.23
1997-10-17,955.23,955.23,931.58,944.16
1997-10-20,944.16,955.72,941.43,955.61
1997-10-21,955.61,972.56,955.61,972.28
1997-10-22,972.28,972.61,965.66,968.49
1997-10-23,968.49,968.49,944.16,950.69
1997-10-24,950.69,960.04,937.55,941.64
1997-10-27,941.64,941.64,876.73,876.99
1997-10-28,876.99,923.09,855.27,921.85
1997-10-29,921.85,935.24,913.88,919.16
1997-10-30,919.16,923.28,903.68,903.68
1997-10-31,903.68,919.93,903.68,914.62
1997-11-03,914.62,939.02,914.62,938.99
1997-11-04,938.99,941.4,932.66,940.76
1997-11-05,940.76,949.62,938.16,942.76
1997-11-06,942.76,942.85,934.16,938.03
1997-11-07,938.03,938.03,915.39,927.51
1997-11-10,927.51,935.9,920.26,921.13
1997-11-11,921.13,928.29,919.63,923.78
1997-11-12,923.78,923.88,905.34,905.96
1997-11-13,905.96,917.79,900.61,916.66
1997-11-14,916.66,930.44,915.34,928.35
1997-11-17,928.35,949.66,928.35,946.2
1997-11-18,946.2,947.65,937.43,938.23
1997-11-19,938.23,947.28,934.83,944.59
1997-11-20,944.59,961.83,944.59,958.98
1997-11-21,958.98,964.55,954.6,963.09
1997-11-24,963.09,963.09,945.22,946.67
1997-11-25,951.23,954.47,944.71,950.82
1997-11-26,950.82,956.47,950.82,951.64
1997-11-28,951.64,959.13,951.64,955.4
1997-12-01,955.4,974.78,955.4,974.78
1997-12-02,974.78,976.2,969.83,971.68
1997-12-03,971.68,980.81,966.16,976.77
1997-12-04,976.77,983.36,971.37,973.1
1997-12-05,973.1,986.25,969.1,983.79
1997-12-08,983.79,985.67,979.57,982.37
1997-12-09,982.37,982.37,973.81,975.78
1997-12-10,975.78,975.78,962.68,969.79
1997-12-11,969.79,969.79,951.89,954.94
1997-12-12,954.94,961.32,947,953.39
1997-12-15,953.39,965.96,953.39,963.39
1997-12-16,963.39,973,963.39,968.04
1997-12-17,968.04,974.3,964.25,965.54
1997-12-18,965.54,965.54,950.55,955.3
1997-12-19,955.3,955.3,924.92,946.78
1997-12-22,946.78,956.73,946.25,953.7
1997-12-23,953.7,954.51,938.91,939.13
1997-12-24,939.13,942.88,932.7,932.7
1997-12-26,932.7,939.99,932.7,936.46
1997-12-29,936.46,953.95,936.46,953.35
1997-12-30,953.35,970.84,953.35,970.84
1997-12-31,970.84,975.02,967.41,970.43
